country_code,city,location,lat,lon,pollutant,source_name,unit,value,last_updated,country_label,location_label
MX,NA,Centro de Salud,20.053777777778,-99.340055555556,NO2,Sinaica Mexico,ppm,0.00725305555555556,2021-09-21T05:00:00Z,Mexico,Centro de Salud
NL,NA,Dongen,51.636622,4.931691,PM1,airgradient,µg/m³,19.50446430842082,2024-03-21T08:00:00Z,Netherlands,Dongen
NL,Wijk aan Zee,Wijk aan Zee-Burgemeester Rothestraat,52.494,4.60199,CO,Netherlands,µg/m³,0.2704,2024-03-20T16:00:00Z,Netherlands,Wijk aan Zee
NL,Wijk aan Zee,Wijk aan Zee-Burgemeester Rothestraat,52.494,4.60199,SO2,Netherlands,µg/m³,2.3,2024-03-20T16:00:00Z,Netherlands,Wijk aan Zee
NL,Amsterdam,Amsterdam-Westerpark,52.394,4.87016,SO2,Netherlands,µg/m³,1.2,2024-03-20T16:00:00Z,Netherlands,Amsterdam
NL,Amsterdam,Amsterdam-Hoogtij,52.428,4.77348,PM2.5,Netherlands,µg/m³,6.1,2024-03-20T16:00:00Z,Netherlands,Amsterdam
NL,Ridderkerk,Ridderkerk-Hogeweg,51.8694,4.58006,NO2,Netherlands,µg/m³,33.5,2024-03-20T16:00:00Z,Netherlands,Ridderkerk
NL,Rotterdam,Rotterdam-Schiedamsevest,51.9142,4.47992,PM2.5,Netherlands,µg/m³,8.7588,2024-03-20T16:00:00Z,Netherlands,Rotterdam
IL,NA,תחנה:בני דרום,31.819419999999997,34.69346,O3,Israel,ppm,0.0148,2019-04-03T21:00:00Z,Israel,תחנה:בני דרום
IL,NA,תחנה:מבקיעים,31.62213,34.57757,O3,Israel,ppm,0.0116,2019-04-03T21:00:00Z,Israel,תחנה:מבקיעים
IL,NA,תחנה:כרמליה,32.79695,34.97059000000001,O3,Israel,ppm,0.023,2019-04-03T21:00:00Z,Israel,תחנה:כרמליה
IL,NA,תחנה:פארק הכרמל,32.73827,35.03613,O3,Israel,ppm,0.003,2019-04-03T21:00:00Z,Israel,תחנה:פארק הכרמל
IL,NA,תחנה:מבקיעים,31.82652,34.68428,O3,Israel,ppm,0.0115,2019-04-03T21:00:00Z,Israel,תחנה:מבקיעים
IL,NA,תחנה:מבקיעים,31.82652,34.68428,NO2,Israel,ppm,0.014,2019-04-03T21:00:00Z,Israel,תחנה:מבקיעים
IL,NA,תחנה:בני דרום,32.45944,34.89895,CO,Israel,ppm,0.1,2019-04-03T21:00:00Z,Israel,תחנה:בני דרום
IL,NA,תחנה:ברקאי,32.44111,34.96067,SO2,Israel,ppm,0,2019-04-03T21:00:00Z,Israel,תחנה:ברקאי
IL,NA,תחנה:ד.א.כרמל,32.68114,35.06984,O3,Israel,ppm,0.0083,2019-04-03T21:00:00Z,Israel,תחנה:ד.א.כרמל
IL,NA,תחנה:ק.מלאכי,31.145019999999995,34.82837,CO,Israel,ppm,0.5,2019-04-03T21:00:00Z,Israel,תחנה:ק.מלאכי
IL,NA,תחנה:ק.אתא,31.2193,34.804660000000005,O3,Israel,ppm,0.0099,2019-04-03T21:00:00Z,Israel,תחנה:ק.אתא
IL,NA,תחנה:כ.מהרל,32.64946,34.98675,CO,Israel,ppm,0.7,2019-04-03T21:00:00Z,Israel,תחנה:כ.מהרל
IN,NA,"Tirumala, Tirupati - APPCB",13.67,79.35000000000001,NO2,caaqm,µg/m³,28.1,2022-10-31T02:00:00Z,India,"Tirumala, Tirupati - APPCB"
IN,NA,"Punjab Agricultural University, Ludhiana - PPCB",30.902800000000003,75.8086,NO2,caaqm,µg/m³,20.72,2022-10-31T02:00:00Z,India,"Punjab Agricultural University, Ludhiana - PPCB"
IN,NA,"PSG College of Arts and Science, Coimbatore - TNPCB",11.0328,77.0349,CO,caaqm,µg/m³,1680,2022-10-31T02:00:00Z,India,"PSG College of Arts and Science, Coimbatore - TNPCB"
IN,NA,"Knowledge Park - V, Greater Noida - UPPCB",28.557053999999997,77.453663,PM2.5,caaqm,µg/m³,152,2022-10-31T02:00:00Z,India,"Knowledge Park - V, Greater Noida - UPPCB"
IN,NA,"Knowledge Park - V, Greater Noida - UPPCB",28.557053999999997,77.453663,SO2,caaqm,µg/m³,6.6,2022-10-31T02:00:00Z,India,"Knowledge Park - V, Greater Noida - UPPCB"
IN,NA,"Omex Eternity, Vrindavan - UPPCB",27.571409,77.655757,SO2,caaqm,µg/m³,38.34,2022-10-31T02:00:00Z,India,"Omex Eternity, Vrindavan - UPPCB"
IN,NA,"Gulzarpet, Anantapur - APPCB",14.675886,77.593027,NO2,caaqm,µg/m³,44.24,2022-10-31T01:45:00Z,India,"Gulzarpet, Anantapur - APPCB"
IN,NA,"Mariam Nagar, Purnia - BSPCB",25.366336,87.11746800000002,NO2,caaqm,µg/m³,54.4,2022-10-31T01:45:00Z,India,"Mariam Nagar, Purnia - BSPCB"
IN,NA,"Ward-32 Bapupara, Siliguri - WBPCB",26.6883049,88.412668,NO2,caaqm,µg/m³,23.91,2022-10-31T01:45:00Z,India,"Ward-32 Bapupara, Siliguri - WBPCB"
IN,NA,"Lalbagh, Lucknow - CPCB",26.845880499999996,80.93655409999998,SO2,caaqm,µg/m³,18.13,2022-10-31T01:45:00Z,India,"Lalbagh, Lucknow - CPCB"
IN,NA,"Rabindra Sarobar, Kolkata - WBPCB",22.51106,88.35142,O3,caaqm,µg/m³,7.5,2022-10-31T01:45:00Z,India,"Rabindra Sarobar, Kolkata - WBPCB"
IN,NA,"ICRISAT Patancheru, Hyderabad - TSPCB",17.5184,78.278777,CO,caaqm,µg/m³,480,2022-10-31T01:45:00Z,India,"ICRISAT Patancheru, Hyderabad - TSPCB"
IN,NA,"Sector-12, Karnal - HSPCB",29.6953,77.0027,O3,caaqm,µg/m³,4.73,2022-10-31T01:30:00Z,India,"Sector-12, Karnal - HSPCB"
IN,NA,"Yamunapuram, Bulandshahr - UPPCB",28.406963,77.849831,NO2,caaqm,µg/m³,17.8,2022-10-31T01:00:00Z,India,"Yamunapuram, Bulandshahr - UPPCB"
IN,NA,"Talcher Coalfields,Talcher - OSPCB",20.936071099999996,85.17070209999999,PM2.5,caaqm,µg/m³,30.41,2022-10-31T01:00:00Z,India,"Talcher Coalfields,Talcher - OSPCB"
IN,NA,"Bawana, Delhi - DPCC",28.7762,77.051074,O3,caaqm,µg/m³,4.6,2022-10-31T00:45:00Z,India,"Bawana, Delhi - DPCC"
IN,NA,"Sonia Vihar, Delhi - DPCC",28.710508,77.249485,SO2,caaqm,µg/m³,6,2022-10-31T00:45:00Z,India,"Sonia Vihar, Delhi - DPCC"
IN,NA,"Jahangirpuri, Delhi - DPCC",28.73282,77.170633,PM2.5,caaqm,µg/m³,250,2022-10-31T00:45:00Z,India,"Jahangirpuri, Delhi - DPCC"
IN,NA,"Suryakiran Bhawan NCL, Singrauli - MPPCB",24.10897,82.64558,NO2,caaqm,µg/m³,75.5,2022-10-16T16:00:00Z,India,"Suryakiran Bhawan NCL, Singrauli - MPPCB"
IN,NA,"Gomti Nagar, Lucknow - UPPCB",26.86812,81.005119,PM2.5,caaqm,µg/m³,40,2022-10-16T16:00:00Z,India,"Gomti Nagar, Lucknow - UPPCB"
IN,NA,"Ibrahimpur, Vijayapura - KSPCB",16.802639,75.722694,PM2.5,caaqm,µg/m³,14.9,2022-10-16T16:00:00Z,India,"Ibrahimpur, Vijayapura - KSPCB"
IN,NA,"Industrial Area, Hajipur - BSPCB",25.697189000000005,85.2459,O3,caaqm,µg/m³,8.67,2022-10-16T16:00:00Z,India,"Industrial Area, Hajipur - BSPCB"
IN,NA,"Chhoti Gwaltoli, Indore - MPPCB",22.431,75.5213,PM2.5,caaqm,µg/m³,35,2022-10-16T16:00:00Z,India,"Chhoti Gwaltoli, Indore - MPPCB"
IN,NA,"Kalyana Nagara, Chikkamagaluru - KSPCB",13.328028000000002,75.797056,O3,caaqm,µg/m³,40.08,2022-10-16T16:00:00Z,India,"Kalyana Nagara, Chikkamagaluru - KSPCB"
IN,NA,"Kacheripady, Ernakulam - Kerala PCB",9.985653,76.281342,PM2.5,caaqm,µg/m³,8,2022-10-16T16:00:00Z,India,"Kacheripady, Ernakulam - Kerala PCB"
IN,NA,"Ballygunge, Kolkata - WBPCB",22.5367507,88.3638022,CO,caaqm,µg/m³,1060,2022-10-16T16:00:00Z,India,"Ballygunge, Kolkata - WBPCB"
IN,NA,"Sector-19A Nerul, Navi Mumbai - IITM",19.044,73.03250000000001,O3,caaqm,µg/m³,4,2022-10-16T16:00:00Z,India,"Sector-19A Nerul, Navi Mumbai - IITM"
IN,NA,"IITK, Kanpur - IITK",26.511738999999995,80.235136,CO,caaqm,µg/m³,1330,2022-10-16T16:00:00Z,India,"IITK, Kanpur - IITK"
IN,NA,"B R Ambedkar University, Lucknow - UPPCB",26.766433000000003,80.927299,PM2.5,caaqm,µg/m³,67.28,2022-10-16T16:00:00Z,India,"B R Ambedkar University, Lucknow - UPPCB"
IN,NA,"Muradpur, Patna - BSPCB",25.619651,85.147382,PM2.5,caaqm,µg/m³,25.2,2022-10-16T15:45:00Z,India,"Muradpur, Patna - BSPCB"
IN,NA,"Muradpur, Patna - BSPCB",25.619651,85.147382,O3,caaqm,µg/m³,60.98,2022-10-16T15:45:00Z,India,"Muradpur, Patna - BSPCB"
IN,NA,"Forest Rest House, Manguraha - BSPCB",25.357288,84.107844,PM2.5,caaqm,µg/m³,23,2022-10-16T15:45:00Z,India,"Forest Rest House, Manguraha - BSPCB"
IN,NA,"Bidhannagar, Kolkata - WBPCB",22.58157048,88.41002457,SO2,caaqm,µg/m³,7.53,2022-10-16T15:45:00Z,India,"Bidhannagar, Kolkata - WBPCB"
IN,NA,"Diwator Nagar, Koppal - KSPCB",15.34763,76.181767,SO2,caaqm,µg/m³,23.42,2022-10-16T14:45:00Z,India,"Diwator Nagar, Koppal - KSPCB"
IN,NA,"Chakala-Andheri East, Mumbai - IITM",19.110739999999996,72.86084,SO2,caaqm,µg/m³,0,2022-10-16T13:00:00Z,India,"Chakala-Andheri East, Mumbai - IITM"
IN,NA,"Pimpleshwar Mandir, Thane - MPCB",19.192056,72.9585188,NO2,caaqm,µg/m³,37.46,2022-10-16T11:45:00Z,India,"Pimpleshwar Mandir, Thane - MPCB"
IN,NA,"Bombay Castel, Ooty - TNPCB",11.4068288,76.7138973,CO,caaqm,µg/m³,190,2022-10-15T10:45:00Z,India,"Bombay Castel, Ooty - TNPCB"
IN,NA,"Panchal Nagar, Gadag - KSPCB",15.411456,75.638133,NO2,caaqm,µg/m³,4.21,2022-10-15T09:30:00Z,India,"Panchal Nagar, Gadag - KSPCB"
IN,NA,"GM Office, Brajrajnagar - OSPCB",21.8004996,83.8396977,CO,caaqm,µg/m³,1300,2022-10-14T20:00:00Z,India,"GM Office, Brajrajnagar - OSPCB"
IN,NA,"Chandni Chowk, Delhi - IITM",28.656756,77.227234,CO,caaqm,µg/m³,710,2022-08-02T10:30:00Z,India,"Chandni Chowk, Delhi - IITM"
IN,NA,"GIFT City, Gandhinagar - IITM",23.163798,72.677768,PM2.5,caaqm,µg/m³,25.2,2022-07-07T09:00:00Z,India,"GIFT City, Gandhinagar - IITM"
IN,NA,"Ratanpura, Rupnagar - Ambuja Cements",30.032545399999997,76.5623046,PM2.5,caaqm,µg/m³,83.38,2021-11-23T11:45:00Z,India,"Ratanpura, Rupnagar - Ambuja Cements"
IN,NA,"PWD Grounds, Vijayawada - APPCB",16.507014,80.627767,NO2,caaqm,µg/m³,1.38,2020-11-19T08:15:00Z,India,"PWD Grounds, Vijayawada - APPCB"
IN,NA,"Chhoti Gwaltoli, Indore - MPPCB",22.719444,75.870278,O3,caaqm,µg/m³,40.7,2020-01-06T09:15:00Z,India,"Chhoti Gwaltoli, Indore - MPPCB"
IN,NA,"Railway Colony, Guwahati - APCB",26.144499999999997,91.7362,O3,caaqm,µg/m³,18.14,2019-12-24T07:30:00Z,India,"Railway Colony, Guwahati - APCB"
IN,Kanpur,SPARTAN - IIT Kanpur,26.5128,80.2316,PM2.5,spartan-network,µg/m³,40.9,2019-11-25T13:00:00Z,India,Kanpur
IN,NA,"MD University, Rohtak - HSPCB",28.876028,76.619464,PM2.5,CPCB,µg/m³,132.25,2018-02-22T03:45:00Z,India,"MD University, Rohtak - HSPCB"
IN,NA,"Sector16A, Faridabad - HSPCB",28.410122219999998,77.313775,NO2,CPCB,µg/m³,69.44,2018-02-22T03:25:00Z,India,"Sector16A, Faridabad - HSPCB"
IN,NA,"Sector16A, Faridabad - HSPCB",28.410122219999998,77.313775,CO,CPCB,µg/m³,10,2018-02-07T06:35:00Z,India,"Sector16A, Faridabad - HSPCB"
IN,NA,Nehru Nagar,26.470308800000005,80.3251749,O3,CPCB,µg/m³,11.7,2018-02-22T03:15:00Z,India,Nehru Nagar
IN,NA,VK Industrial Area Jaipur - RSPCB,26.9738778,75.7738777777777,SO2,CPCB,µg/m³,95.98,2017-06-12T05:30:00Z,India,VK Industrial Area Jaipur - RSPCB
IN,NA,VK Industrial Area Jaipur - RSPCB,26.9738778,75.7738777777777,O3,CPCB,µg/m³,116.63,2017-06-12T05:30:00Z,India,VK Industrial Area Jaipur - RSPCB
IQ,Şırnak,Şırnak - Silopi,37.24735540870426,42.46390783498466,SO2,Turkiye,µg/m³,1244.129,2023-08-02T10:00:00Z,Iraq,Şırnak
IS,Reykjavík,Portable Farstöð 1,64.144092,-21.962781,NO2,Umhverfisstofnun,µg/m³,6.26416,2024-03-24T09:00:00Z,Iceland,Reykjavík
IS,Húsavík,PCC norður,66.079276,-17.342173,SO2,Umhverfisstofnun,µg/m³,4.91286,2024-03-16T16:00:00Z,Iceland,Húsavík
IS,Húsavík,PCC norður,66.079276,-17.342173,NO2,Umhverfisstofnun,µg/m³,0,2024-03-15T08:00:00Z,Iceland,Húsavík
IT,Roma,Fiumicino Porto,41.774849,12.223413,SO2,ARPALAZIO,µg/m³,1.8,2024-03-23T00:00:00Z,Italy,Roma
IT,Frosinone,Alatri,41.73,13.338333,CO,ARPALAZIO,µg/m³,900,2023-01-09T09:00:00Z,Italy,Frosinone
IT,Roma,Bufalotta,41.947649,12.533682,NO2,ARPALAZIO,µg/m³,65,2024-03-23T00:00:00Z,Italy,Roma
IT,Civitavecchia,Allumiere - v.Aldo Moro,42.16097200000001,11.900021999999998,SO2,ARPALAZIO,µg/m³,4.7,2024-03-23T00:00:00Z,Italy,Civitavecchia
IT,RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA,NET.IT279A,43.78666999999999,11.2875,PM2.5,EEA Italy,µg/m³,0,2024-03-11T12:00:00Z,Italy,RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA
IT,REGIONE PUGLIA,NET.IT223A,40.460555559999996,17.26333,SO2,EEA Italy,µg/m³,5.47,2024-03-11T11:00:00Z,Italy,REGIONE PUGLIA
IT,ENEL BRINDISI,NET.IT273A,40.74278,17.41583,NO2,EEA Italy,µg/m³,4.92,2024-03-11T11:00:00Z,Italy,ENEL BRINDISI
IT,ITALGREEN,NET.IT271A,40.961389999999994,17.28417,NO2,EEA Italy,µg/m³,15.11,2024-03-11T11:00:00Z,Italy,ITALGREEN
IT,REGIONE PUGLIA,NET.IT223A,41.113611,16.888056,CO,EEA Italy,µg/m³,180,2024-03-11T11:00:00Z,Italy,REGIONE PUGLIA
IT,RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA,NET.IT279A,43.24777799999999,10.881667000000002,NO2,EEA Italy,µg/m³,4,2024-03-11T06:00:00Z,Italy,RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA
IT,RETE REGIONALE UMBRIA,NET.IT252A,42.56,12.65083,NO2,EEA Italy,µg/m³,30.2,2024-03-11T10:00:00Z,Italy,RETE REGIONALE UMBRIA
IT,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Pavia,NET.IT100A,45.19388899999999,9.164722,SO2,EEA Italy,µg/m³,1.459084,2024-03-11T10:00:00Z,Italy,Rete di Rilevamento della Qualit� dell'Aria della Provincia di Pavia
IT,MONITORING NETWORK OF REGIONE BASILICATA,NET.IT133A,40.485845999999995,16.496209,SO2,EEA Italy,µg/m³,2.497,2024-03-11T10:00:00Z,Italy,MONITORING NETWORK OF REGIONE BASILICATA
IT,RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA,NET.IT279A,43.872780000000006,11.09194,NO2,EEA Italy,µg/m³,40,2024-03-11T10:00:00Z,Italy,RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA
IT,REGIONE PUGLIA,NET.IT223A,40.488609999999994,17.22583,SO2,EEA Italy,µg/m³,2.16,2024-03-11T10:00:00Z,Italy,REGIONE PUGLIA
IT,PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA,NET.IT224A,45.930299999999995,8.5655,O3,EEA Italy,µg/m³,41,2024-03-11T10:00:00Z,Italy,PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA
IT,MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.,NET.IT116A,40.86427,14.34108,CO,EEA Italy,µg/m³,430,2024-03-11T10:00:00Z,Italy,MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.
FR,ATMO GRAND EST,NET-FR075A,49.224167000000016,4.020556,PM2.5,EEA France,µg/m³,19.4,2024-03-11T08:00:00Z,France,ATMO GRAND EST
FR,ATMO GRAND EST,NET-FR075A,48.17278000000001,6.452811,NO2,EEA France,µg/m³,14.4,2024-03-11T08:00:00Z,France,ATMO GRAND EST
FR,AIR PAYS DE LA LOIRE,NET-FR035A,46.66069999999999,-1.436831,NO2,EEA France,µg/m³,10.6,2024-03-11T08:00:00Z,France,AIR PAYS DE LA LOIRE
FR,QUALITAIR CORSE,NET-FR065A,41.924694,8.735694,PM2.5,EEA France,µg/m³,5.6,2024-03-11T08:00:00Z,France,QUALITAIR CORSE
FR,AIR PAYS DE LA LOIRE,NET-FR035A,47.204119999999996,-1.564811,CO,EEA France,µg/m³,495,2024-03-11T08:00:00Z,France,AIR PAYS DE LA LOIRE
FR,ATMO NOUVELLE-AQUITAINE,NET-FR058A,43.310832999999995,-0.391111,O3,EEA France,µg/m³,26.4,2024-03-04T07:00:00Z,France,ATMO NOUVELLE-AQUITAINE
FR,ATMO OCCITANIE,NET-FR068A,43.096943,-0.03888900000000001,O3,EEA France,µg/m³,86.4,2024-03-04T07:00:00Z,France,ATMO OCCITANIE
FR,ATMO NOUVELLE-AQUITAINE,NET-FR058A,45.88999999999999,0.9,O3,EEA France,µg/m³,7.2,2024-03-04T07:00:00Z,France,ATMO NOUVELLE-AQUITAINE
FR,ATMO OCCITANIE,NET-FR068A,43.587219999999995,1.443889,PM2.5,EEA France,µg/m³,2.4,2024-03-04T07:00:00Z,France,ATMO OCCITANIE
FR,QUALITAIR CORSE,NET-FR065A,41.92575,8.738278,NO2,EEA France,µg/m³,19.4,2024-01-31T23:00:00Z,France,QUALITAIR CORSE
FR,Var,FR03067,43.3987241550087,6.07610576710319,O3,EEA France,µg/m³,62.5,2024-01-29T17:00:00Z,France,Var
FR,Bouches-du-Rhône,FR03037,43.2831503020971,5.51208953281591,O3,EEA France,µg/m³,89.5,2024-01-29T16:00:00Z,France,Bouches-du-Rhône
FR,Seine-Maritime,FR05010,49.5289242164163,0.35873322556029,SO2,EEA France,µg/m³,1.9,2024-01-01T00:00:00Z,France,Seine-Maritime
FR,NA,FR20031,45.7078189856086,4.86440421296573,SO2,EEA France,µg/m³,3.53,2018-01-18T00:00:00Z,France,FR20031
FR,NA,FR09399,46.3217459318821,-0.46597230754791,NO2,EEA France,µg/m³,6,2021-03-19T04:00:00Z,France,FR09399
FR,NA,FR19021,47.7522102114299,-3.37565324205297,O3,EEA France,µg/m³,76,2017-05-18T15:00:00Z,France,FR19021
FR,NA,FR02019,43.45722199946389,5.244303,SO2,EEA France,µg/m³,1.2,2020-02-18T09:00:00Z,France,FR02019
FR,NA,FR04143,48.8594439994682,2.351111,CO,EEA France,µg/m³,225,2018-04-25T00:00:00Z,France,FR04143
FR,NA,FR06133,50.0930799994718,3.850003,O3,EEA France,µg/m³,42.38,2018-04-25T00:00:00Z,France,FR06133
FR,NA,FR34013,47.905982999466,1.900361,NO2,EEA France,µg/m³,14.15,2018-04-25T00:00:00Z,France,FR34013
FR,NA,FR34017,47.9590139994661,2.010036,O3,EEA France,µg/m³,69.33,2018-04-25T00:00:00Z,France,FR34017
FR,NA,FR34024,47.344499999465,0.653322,NO2,EEA France,µg/m³,5.48,2018-04-25T00:00:00Z,France,FR34024
FR,NA,COL_OEILLON,45.38956220590412,4.615813424391337,O3,EEA France,µg/m³,35.5,2016-11-29T01:00:00Z,France,COL_OEILLON
GB,NA,Islington,51.54654025913672,-0.09074524215529413,PM2.5,airgradient,µg/m³,52.9226188659668,2024-03-11T09:00:00Z,United Kingdom,Islington
GB,NA,Dame Emily Park,51.44276,-2.60125,PM2.5,airgradient,µg/m³,42.5944938659668,2024-03-11T09:00:00Z,United Kingdom,Dame Emily Park
GB,Lullington Heath,Lullington Heath,50.7937,0.18125,SO2,DEFRA,µg/m³,1,2024-03-11T08:00:00Z,United Kingdom,Lullington Heath
GB,Plymouth,Plymouth Centre,50.37167,-4.142361,NO2,DEFRA,µg/m³,40,2024-03-11T08:00:00Z,United Kingdom,Plymouth
GB,Eastbourne,Eastbourne,50.805778,0.271611,O3,DEFRA,µg/m³,28,2024-03-11T08:00:00Z,United Kingdom,Eastbourne
GB,York,York Fishergate,53.951889,-1.075861,NO2,DEFRA,µg/m³,42,2024-03-11T08:00:00Z,United Kingdom,York
GB,West Midlands,Birmingham A4540 Roadside,52.47609,-1.875024,O3,DEFRA,µg/m³,44,2024-03-11T08:00:00Z,United Kingdom,West Midlands
GB,London,London Harlington,51.48879,-0.441614,O3,DEFRA,µg/m³,42,2024-03-11T08:00:00Z,United Kingdom,London
GB,Storrington,Storrington Roadside,50.916932,-0.449548,PM2.5,DEFRA,µg/m³,62,2017-01-24T12:00:00Z,United Kingdom,Storrington
GB,Port Talbot,Port Talbot Margam,51.58395,-3.770822,PM2.5,DEFRA,µg/m³,9,2024-03-11T08:00:00Z,United Kingdom,Port Talbot
GB,Leeds,Leeds Headingley Kerbside,53.819972,-1.5763609999999997,PM2.5,DEFRA,µg/m³,25,2024-03-11T08:00:00Z,United Kingdom,Leeds
GB,Manchester,Manchester Piccadilly,53.48152,-2.237881,PM2.5,DEFRA,µg/m³,21,2024-03-11T08:00:00Z,United Kingdom,Manchester
GB,NA,135 Wincheap,51.27224121233743,1.0687339793186899,PM2.5,airgradient,µg/m³,18.09821430842082,2024-03-10T18:00:00Z,United Kingdom,135 Wincheap
GB,Lewisham,Lewisham - Deptford,51.4795312838203,-0.0252606031340197,NO2,London Air Quality Network,µg/m³,47.3,2024-03-06T22:00:00Z,United Kingdom,Lewisham
GB,Bexley,Greenwich - Falconwood,51.4563,0.085606,PM2.5,London Air Quality Network,µg/m³,32.7,2024-03-06T22:00:00Z,United Kingdom,Bexley
GB,Greenwich,Greenwich - Blackheath,51.472504,-0.012381,NO2,London Air Quality Network,µg/m³,52.4,2024-03-06T21:00:00Z,United Kingdom,Greenwich
GB,Greenwich,Greenwich - John Harrison Way,51.4937746695818,0.0107796237032558,NO2,London Air Quality Network,µg/m³,42.6,2024-03-06T18:00:00Z,United Kingdom,Greenwich
GB,NA,Crawley - Gatwick Airport,51.158094,-0.150715,PM2.5,London Air Quality Network,µg/m³,2.6,2022-02-01T11:00:00Z,United Kingdom,Crawley - Gatwick Airport
GB,NA,Chichester - Lodsworth,51.0011801326866,-0.684602402836938,O3,London Air Quality Network,µg/m³,37.7,2022-01-19T06:00:00Z,United Kingdom,Chichester - Lodsworth
GB,NA,Birmingham Acocks Green,52.437165,-1.829999,O3,DEFRA,µg/m³,67,2021-10-01T13:00:00Z,United Kingdom,Birmingham Acocks Green
GB,NA,Derry,55.001225,-7.329115,SO2,DEFRA,µg/m³,10,2016-03-02T17:00:00Z,United Kingdom,Derry
GR,monitoring network of Athens,NET-GR016A,37.9841,23.705153,CO,EEA Greece,µg/m³,1000,2024-03-10T05:00:00Z,Greece,monitoring network of Athens
GR,monitoring network of Athens,NET-GR016A,38.375295,23.110302,O3,EEA Greece,µg/m³,28,2024-03-10T08:00:00Z,Greece,monitoring network of Athens
GR,ΑΤΤΙΚΗ,GR0035A,38.06963348,23.77688599,NO2,EEA Greece,µg/m³,5,2021-09-07T09:00:00Z,Greece,ΑΤΤΙΚΗ
GR,ΚΕΝΤΡΙΚΗ ΜΑΚΕΔΟΝΙΑ,GR0020A,40.67354965,22.89343834,O3,EEA Greece,µg/m³,48,2024-01-29T11:00:00Z,Greece,ΚΕΝΤΡΙΚΗ ΜΑΚΕΔΟΝΙΑ
HK,Causeway Bay,Causeway Bay,22.28,114.185,SO2,Hong Kong,µg/m³,2.5,2023-05-31T00:00:00Z,"Hong Kong, China",Causeway Bay
HK,New Territories,Tsuen Wan,22.3716666666667,114.114444444444,NO2,Hong Kong,µg/m³,94,2023-05-31T00:00:00Z,"Hong Kong, China",New Territories
HR,Državna mreža za trajno praćenje kvalitete zraka,HR_DOC_TYPE_D_NET_58,46.282911111111105,16.363802777777778,NO2,EEA Croatia,µg/m³,5.8,2024-02-16T14:00:00Z,Croatia,Državna mreža za trajno praćenje kvalitete zraka
HR,Državna mreža za trajno praćenje kvalitete zraka,HR_DOC_TYPE_D_NET_58,45.59348055555556,14.630463888888888,O3,EEA Croatia,µg/m³,93.8,2024-02-16T14:00:00Z,Croatia,Državna mreža za trajno praćenje kvalitete zraka
HR,Državna mreža za trajno praćenje kvalitete zraka,HR_DOC_TYPE_D_NET_58,44.02109444444444,15.516111111111112,PM2.5,EEA Croatia,µg/m³,6.8,2024-02-16T14:00:00Z,Croatia,Državna mreža za trajno praćenje kvalitete zraka
HR,Državna mreža za trajno praćenje kvalitete zraka,HR_DOC_TYPE_D_NET_58,44.89933333333334,15.609777777777776,PM2.5,EEA Croatia,µg/m³,5.4,2024-02-16T14:00:00Z,Croatia,Državna mreža za trajno praćenje kvalitete zraka
